customer_id,signup_date,region,contract_type,payment_method,internet_service,tenure_months,monthly_charges,total_charges,support_calls,churned,churn_reason
CUST-009618,2025-07-08,West,Two year,Bank transfer,No internet,22,70.01,1540.22,2,0,
CUST-009619,2022-08-10,Midwest,One year,Electronic check,Fiber optic,16,120.37,1925.92,0,1,Moving / relocation
CUST-009620,2024-09-22,Midwest,Two year,Electronic check,Fiber optic,37,84.76,3136.12,2,0,
CUST-009621,2022-02-07,Midwest,One year,Bank transfer,No internet,13,149.31,1941.03,0,0,
CUST-009622,2025-05-01,Northeast,Month-to-month,Mailed check,No internet,15,35.13,526.95,0,0,
CUST-009623,2023-10-08,West,Two year,Electronic check,DSL,15,47.49,712.35,1,0,
CUST-009624,2022-05-09,Midwest,One year,Bank transfer,Fiber optic,19,62.57,1188.83,1,0,
CUST-009625,2023-01-01,Northeast,One year,Bank transfer,DSL,33,113.02,3729.66,3,0,
CUST-009626,2024-02-14,West,Two year,Mailed check,Fiber optic,31,67.69,2098.39,0,0,
CUST-009627,2024-06-03,West,One year,Credit card,No internet,28,43.83,1227.24,0,0,
CUST-009628,2025-04-03,West,Month-to-month,Credit card,DSL,3,64.82,194.46,1,1,Frequent service outages
CUST-009629,2025-06-14,Midwest,One year,Bank transfer,Fiber optic,17,47.79,812.43,1,0,
CUST-009630,2024-02-15,Northeast,Month-to-month,Electronic check,Fiber optic,31,44.88,1391.28,1,0,
CUST-009631,2022-09-20,West,Month-to-month,Bank transfer,Fiber optic,3,132.9,398.7,1,1,Price too high
CUST-009632,2023-03-23,South,Month-to-month,Bank transfer,DSL,2,62.65,125.3,3,1,Price too high
CUST-009633,2024-10-13,Northeast,Month-to-month,Bank transfer,Fiber optic,10,74.1,741.0,1,1,Poor customer service
CUST-009634,2023-05-30,West,Two year,Bank transfer,DSL,2,68.05,136.1,1,0,
CUST-009635,2023-12-04,South,Month-to-month,Electronic check,Fiber optic,38,64.68,2457.84,2,1,Competitor offered better deal
CUST-009636,2022-04-07,South,Month-to-month,Mailed check,DSL,1,53.57,53.57,1,1,Poor customer service
CUST-009637,2024-08-23,Midwest,Two year,Credit card,DSL,29,63.47,1840.63,1,0,
CUST-009638,2025-07-11,Midwest,Two year,Electronic check,Fiber optic,20,78.09,1561.8,1,0,
CUST-009639,2025-09-30,South,Month-to-month,Bank transfer,Fiber optic,5,110.38,551.9,2,1,Competitor offered better deal
CUST-009640,2024-10-14,South,Two year,Credit card,Fiber optic,40,94.93,3797.2,0,0,
CUST-009641,2022-05-09,Northeast,Two year,Electronic check,No internet,26,47.46,1233.96,2,0,
CUST-009642,2025-08-11,Northeast,Two year,Credit card,Fiber optic,40,96.19,3847.6,1,0,
CUST-009643,2023-10-30,West,One year,Credit card,Fiber optic,33,81.63,2693.79,1,0,
CUST-009644,2022-08-26,West,Month-to-month,Bank transfer,DSL,20,57.4,1148.0,2,0,
CUST-009645,2022-03-16,Northeast,One year,Bank transfer,Fiber optic,34,74.31,2526.54,0,0,
CUST-009646,2022-12-08,Midwest,Two year,Credit card,DSL,26,84.19,2188.94,4,0,
CUST-009647,2022-04-08,South,Two year,Electronic check,Fiber optic,28,71.17,1992.76,2,0,
CUST-009648,2024-03-05,South,One year,Bank transfer,No internet,22,81.75,1798.5,4,0,
CUST-009649,2024-08-24,Midwest,One year,Mailed check,DSL,9,53.19,478.71,1,0,
CUST-009650,2022-05-16,Midwest,One year,Credit card,DSL,19,132.65,2520.35,3,0,
CUST-009651,2024-10-29,West,Month-to-month,Bank transfer,Fiber optic,22,37.81,831.82,2,0,
CUST-009652,2024-06-27,Northeast,Month-to-month,Credit card,Fiber optic,3,84.34,253.02,4,1,Moving / relocation
CUST-009653,2025-03-05,West,One year,Electronic check,Fiber optic,41,78.84,3232.44,3,0,
CUST-009654,2023-04-19,Midwest,Month-to-month,Electronic check,No internet,13,86.12,1119.56,0,1,Poor customer service
CUST-009655,2022-04-17,Northeast,Two year,Credit card,No internet,21,55.89,1173.69,1,0,
CUST-009656,2022-09-03,West,Month-to-month,Mailed check,Fiber optic,24,101.92,2446.08,1,0,
CUST-009657,2023-01-05,West,Month-to-month,Bank transfer,No internet,41,67.72,2776.52,1,0,
CUST-009658,2023-05-13,West,One year,Bank transfer,DSL,22,47.96,1055.12,1,0,
CUST-009659,2023-11-25,South,Month-to-month,Electronic check,DSL,34,49.39,1679.26,1,0,
CUST-009660,2025-10-09,South,One year,Mailed check,No internet,25,72.96,1824.0,1,0,
CUST-009661,2024-08-07,Midwest,Month-to-month,Mailed check,No internet,14,42.06,588.84,0,0,
CUST-009662,2024-06-10,Midwest,Month-to-month,Credit card,DSL,39,124.73,4864.47,2,1,Poor customer service
CUST-009663,2025-05-23,West,One year,Electronic check,DSL,8,98.07,784.56,5,1,Frequent service outages
CUST-009664,2024-06-27,South,Month-to-month,Mailed check,DSL,11,125.79,1383.69,2,1,Moving / relocation
CUST-009665,2022-07-20,South,Month-to-month,Credit card,Fiber optic,3,121.61,364.83,0,0,
CUST-009666,2025-01-16,South,One year,Credit card,Fiber optic,35,62.64,2192.4,0,0,
CUST-009667,2024-05-26,Midwest,One year,Bank transfer,DSL,44,53.08,2335.52,1,0,
CUST-009668,2025-04-28,West,One year,Bank transfer,Fiber optic,35,29.76,1041.6,1,0,
CUST-009669,2024-10-08,Midwest,Month-to-month,Credit card,Fiber optic,2,61.56,123.12,1,0,
CUST-009670,2024-04-29,Northeast,One year,Credit card,Fiber optic,24,123.35,2960.4,2,0,
CUST-009671,2022-04-25,Northeast,One year,Credit card,DSL,20,53.79,1075.8,3,0,
CUST-009672,2023-10-27,West,Two year,Bank transfer,Fiber optic,1,65.55,65.55,1,0,
CUST-009673,2022-12-02,Midwest,Two year,Bank transfer,No internet,28,58.71,1643.88,0,0,
CUST-009674,2022-05-23,West,Month-to-month,Credit card,DSL,6,79.04,474.24,2,1,Price too high
CUST-009675,2024-09-25,Northeast,Month-to-month,Credit card,Fiber optic,20,105.8,2116.0,1,1,Moving / relocation
CUST-009676,2025-02-05,Northeast,One year,Bank transfer,Fiber optic,1,42.84,42.84,0,0,
CUST-009677,2022-05-03,West,Month-to-month,Electronic check,Fiber optic,4,45.55,182.2,3,1,Frequent service outages
CUST-009678,2022-12-21,Midwest,Two year,Credit card,Fiber optic,9,112.81,1015.29,3,0,
CUST-009679,2025-04-22,South,One year,Mailed check,Fiber optic,25,88.64,2216.0,1,0,
CUST-009680,2022-08-23,South,Month-to-month,Electronic check,Fiber optic,12,64.52,774.24,1,0,
CUST-009681,2024-10-29,South,One year,Electronic check,DSL,2,121.06,242.12,1,0,
CUST-009682,2025-09-27,South,Two year,Electronic check,Fiber optic,29,45.29,1313.41,0,0,
CUST-009683,2025-09-03,South,Month-to-month,Bank transfer,Fiber optic,32,94.44,3022.08,2,0,
CUST-009684,2024-08-29,South,One year,Electronic check,No internet,11,68.59,754.49,1,0,
CUST-009685,2025-12-10,Midwest,One year,Bank transfer,No internet,44,85.12,3745.28,1,0,
CUST-009686,2024-05-15,South,One year,Credit card,Fiber optic,9,32.66,293.94,0,0,
CUST-009687,2025-07-28,Northeast,Two year,Electronic check,DSL,48,64.49,3095.52,0,0,
CUST-009688,2024-10-06,Midwest,One year,Electronic check,Fiber optic,31,88.75,2751.25,3,0,
CUST-009689,2023-06-09,Northeast,Month-to-month,Electronic check,DSL,20,68.7,1374.0,0,0,
CUST-009690,2023-06-01,West,Month-to-month,Credit card,DSL,11,104.76,1152.36,1,0,
CUST-009691,2024-11-28,South,Two year,Electronic check,DSL,1,103.65,103.65,2,0,
CUST-009692,2025-07-16,Northeast,Month-to-month,Electronic check,DSL,22,51.59,1134.98,1,0,
CUST-009693,2023-05-29,West,Two year,Electronic check,No internet,43,91.26,3924.18,1,0,
CUST-009694,2023-12-30,Midwest,One year,Electronic check,Fiber optic,10,51.03,510.3,0,0,
CUST-009695,2022-11-30,Northeast,Two year,Bank transfer,DSL,9,71.33,641.97,2,0,
CUST-009696,2024-03-05,Northeast,Month-to-month,Bank transfer,Fiber optic,19,86.48,1643.12,1,0,
CUST-009697,2022-09-29,South,Month-to-month,Mailed check,Fiber optic,19,53.66,1019.54,1,1,Price too high
CUST-009698,2023-05-09,Northeast,Two year,Mailed check,DSL,10,90.18,901.8,0,0,
CUST-009699,2022-05-11,South,Month-to-month,Bank transfer,Fiber optic,1,59.64,59.64,1,1,Price too high
CUST-009700,2025-12-01,West,Month-to-month,Credit card,Fiber optic,2,58.22,116.44,2,0,
CUST-009701,2023-11-14,Midwest,Month-to-month,Bank transfer,Fiber optic,3,87.89,263.67,0,1,Competitor offered better deal
CUST-009702,2023-12-20,West,Two year,Credit card,No internet,13,53.65,697.45,1,0,
CUST-009703,2023-05-28,Midwest,Two year,Credit card,Fiber optic,20,52.78,1055.6,3,0,
CUST-009704,2022-02-21,South,One year,Mailed check,Fiber optic,34,97.82,3325.88,4,0,
CUST-009705,2024-01-18,West,Month-to-month,Electronic check,Fiber optic,6,72.58,435.48,2,1,Frequent service outages
CUST-009706,2025-08-04,South,One year,Bank transfer,No internet,18,44.02,792.36,1,0,
CUST-009707,2023-09-02,West,Month-to-month,Electronic check,Fiber optic,23,92.19,2120.37,2,0,
CUST-009708,2023-09-01,South,Two year,Mailed check,DSL,8,61.55,492.4,1,0,
CUST-009709,2024-02-04,Northeast,Month-to-month,Bank transfer,Fiber optic,23,44.75,1029.25,1,0,
CUST-009710,2024-05-07,West,Month-to-month,Bank transfer,DSL,6,31.43,188.58,2,1,Frequent service outages
CUST-009711,2024-06-20,Midwest,Month-to-month,Mailed check,No internet,10,93.61,936.1,1,1,Price too high
CUST-009712,2023-01-24,West,Month-to-month,Bank transfer,Fiber optic,5,53.24,266.2,3,1,Competitor offered better deal
CUST-009713,2022-10-11,Northeast,One year,Electronic check,Fiber optic,38,47.09,1789.42,2,0,
CUST-009714,2022-02-17,South,Two year,Electronic check,Fiber optic,32,86.02,2752.64,1,0,
CUST-009715,2022-02-25,South,One year,Mailed check,Fiber optic,12,90.73,1088.76,0,0,
CUST-009716,2022-05-18,South,Two year,Electronic check,No internet,30,54.5,1635.0,2,0,
CUST-009717,2025-07-10,South,Month-to-month,Credit card,Fiber optic,17,93.88,1595.96,3,0,
CUST-009718,2023-02-22,Northeast,Month-to-month,Mailed check,DSL,2,135.31,270.62,0,0,
CUST-009719,2025-03-09,Midwest,One year,Credit card,Fiber optic,9,107.87,970.83,2,1,Moving / relocation
CUST-009720,2025-05-02,South,One year,Credit card,Fiber optic,21,102.63,2155.23,1,1,Poor customer service
CUST-009721,2025-08-19,Midwest,Month-to-month,Mailed check,DSL,6,77.52,465.12,1,1,Price too high
CUST-009722,2025-12-19,South,Two year,Mailed check,DSL,8,60.83,486.64,0,0,
CUST-009723,2023-10-27,Northeast,Month-to-month,Credit card,Fiber optic,9,68.86,619.74,1,0,
CUST-009724,2022-06-12,South,Month-to-month,Electronic check,No internet,25,80.72,2018.0,1,1,Competitor offered better deal
CUST-009725,2025-05-06,Midwest,Month-to-month,Bank transfer,Fiber optic,15,46.88,703.2,1,0,
CUST-009726,2024-07-30,Northeast,Month-to-month,Electronic check,No internet,3,54.81,164.43,0,1,Price too high
CUST-009727,2023-11-30,South,Month-to-month,Credit card,Fiber optic,21,44.39,932.19,1,0,
CUST-009728,2025-09-29,Midwest,Month-to-month,Credit card,Fiber optic,45,75.59,3401.55,1,1,Price too high
CUST-009729,2023-12-08,South,One year,Bank transfer,No internet,34,71.99,2447.66,2,0,
CUST-009730,2023-03-29,Midwest,Month-to-month,Mailed check,Fiber optic,3,56.89,170.67,1,0,
CUST-009731,2023-05-05,Northeast,Month-to-month,Bank transfer,DSL,46,91.15,4192.9,2,0,
CUST-009732,2025-09-16,Midwest,One year,Bank transfer,DSL,9,50.19,451.71,1,0,
CUST-009733,2023-09-17,West,Two year,Bank transfer,Fiber optic,28,56.22,1574.16,2,0,
CUST-009734,2023-11-13,Midwest,Month-to-month,Credit card,DSL,1,90.0,90.0,0,1,Price too high
CUST-009735,2024-12-27,Midwest,Month-to-month,Electronic check,DSL,15,94.37,1415.55,0,0,
CUST-009736,2023-05-21,West,Month-to-month,Electronic check,Fiber optic,18,54.35,978.3,1,1,Price too high
CUST-009737,2022-06-23,West,Two year,Electronic check,Fiber optic,15,75.51,1132.65,1,1,Frequent service outages
CUST-009738,2025-04-06,Midwest,One year,Bank transfer,Fiber optic,8,54.64,437.12,2,0,
CUST-009739,2024-09-26,West,Month-to-month,Credit card,Fiber optic,5,65.82,329.1,1,0,
CUST-009740,2022-05-29,South,Two year,Mailed check,Fiber optic,45,73.41,3303.45,2,0,
CUST-009741,2022-09-30,Midwest,One year,Mailed check,DSL,26,83.87,2180.62,0,1,Price too high
CUST-009742,2023-12-15,South,Month-to-month,Credit card,Fiber optic,3,77.6,232.8,0,1,Competitor offered better deal
CUST-009743,2023-03-20,Midwest,Two year,Electronic check,Fiber optic,39,76.51,2983.89,0,0,
CUST-009744,2022-10-25,South,One year,Credit card,DSL,18,49.64,893.52,2,0,
CUST-009745,2025-09-03,South,One year,Credit card,Fiber optic,18,79.38,1428.84,1,0,
CUST-009746,2023-11-06,South,Two year,Credit card,No internet,32,83.62,2675.84,1,0,
CUST-009747,2022-01-13,West,Two year,Mailed check,DSL,13,87.4,1136.2,2,0,
CUST-009748,2024-02-09,West,Month-to-month,Bank transfer,No internet,12,55.69,668.28,4,0,
CUST-009749,2023-04-02,South,One year,Electronic check,No internet,35,93.97,3288.95,1,0,
CUST-009750,2024-07-01,Northeast,Month-to-month,Electronic check,Fiber optic,10,45.99,459.9,4,0,
CUST-009751,2022-08-26,Northeast,Two year,Electronic check,DSL,18,61.08,1099.44,0,0,
CUST-009752,2022-07-27,South,Month-to-month,Electronic check,Fiber optic,18,64.19,1155.42,2,0,
CUST-009753,2022-07-31,West,Month-to-month,Credit card,DSL,8,46.81,374.48,0,0,
CUST-009754,2025-03-21,Northeast,Month-to-month,Bank transfer,Fiber optic,16,63.88,1022.08,2,1,Frequent service outages
CUST-009755,2025-06-06,West,Month-to-month,Mailed check,Fiber optic,33,75.25,2483.25,1,0,
CUST-009756,2025-09-04,South,Two year,Bank transfer,Fiber optic,42,39.09,1641.78,0,0,
CUST-009757,2022-10-25,Midwest,Month-to-month,Bank transfer,No internet,24,61.79,1482.96,1,0,
CUST-009758,2025-07-17,South,Two year,Electronic check,Fiber optic,9,40.07,360.63,2,0,
CUST-009759,2022-07-13,West,One year,Electronic check,DSL,14,134.73,1886.22,2,0,
CUST-009760,2024-04-18,Midwest,One year,Bank transfer,No internet,17,75.04,1275.68,3,0,
CUST-009761,2023-01-25,West,Two year,Credit card,Fiber optic,44,72.99,3211.56,4,0,
CUST-009762,2024-09-12,Northeast,Month-to-month,Electronic check,Fiber optic,11,75.51,830.61,1,1,Poor customer service
CUST-009763,2023-04-28,West,One year,Credit card,DSL,34,85.07,2892.38,0,0,
CUST-009764,2025-08-17,South,Month-to-month,Bank transfer,No internet,6,95.87,575.22,3,0,
CUST-009765,2024-02-22,South,One year,Bank transfer,No internet,46,42.51,1955.46,2,0,
CUST-009766,2022-06-06,South,Month-to-month,Electronic check,Fiber optic,32,106.62,3411.84,1,1,Moving / relocation
CUST-009767,2023-10-06,West,One year,Bank transfer,No internet,21,104.45,2193.45,1,1,Price too high
CUST-009768,2024-10-29,West,One year,Mailed check,Fiber optic,17,68.63,1166.71,1,0,
CUST-009769,2024-04-14,West,One year,Electronic check,Fiber optic,18,67.49,1214.82,2,0,
CUST-009770,2024-04-10,Northeast,Month-to-month,Credit card,DSL,11,25.97,285.67,3,1,Moving / relocation
CUST-009771,2023-11-21,Midwest,Month-to-month,Bank transfer,DSL,10,47.08,470.8,0,0,
CUST-009772,2024-11-15,Midwest,Two year,Electronic check,Fiber optic,42,82.77,3476.34,1,0,
CUST-009773,2025-02-22,Midwest,Month-to-month,Mailed check,DSL,12,102.95,1235.4,1,1,Price too high
CUST-009774,2022-10-14,West,Two year,Electronic check,Fiber optic,8,88.52,708.16,2,1,Frequent service outages
CUST-009775,2025-05-23,South,One year,Credit card,Fiber optic,8,68.43,547.44,1,1,Competitor offered better deal
CUST-009776,2023-03-11,West,Two year,Electronic check,No internet,38,129.84,4933.92,3,0,
CUST-009777,2022-05-13,Northeast,One year,Bank transfer,DSL,37,96.7,3577.9,1,0,
CUST-009778,2025-09-01,South,One year,Bank transfer,Fiber optic,2,61.8,123.6,0,0,
CUST-009779,2022-03-29,West,Two year,Electronic check,DSL,2,140.93,281.86,1,0,
CUST-009780,2022-05-17,Midwest,Two year,Mailed check,Fiber optic,44,49.36,2171.84,0,0,
CUST-009781,2024-07-30,South,One year,Bank transfer,Fiber optic,8,43.77,350.16,1,0,
CUST-009782,2025-09-14,Midwest,One year,Credit card,Fiber optic,17,61.27,1041.59,0,0,
CUST-009783,2023-07-31,South,Month-to-month,Bank transfer,No internet,37,54.99,2034.63,1,0,
CUST-009784,2024-11-18,Northeast,Two year,Electronic check,Fiber optic,21,62.38,1309.98,2,0,
CUST-009785,2025-01-19,South,Month-to-month,Mailed check,Fiber optic,1,90.5,90.5,3,1,Price too high
CUST-009786,2023-01-11,Northeast,Month-to-month,Mailed check,DSL,1,69.35,69.35,1,0,
CUST-009787,2025-09-10,South,One year,Mailed check,Fiber optic,33,69.92,2307.36,2,0,
CUST-009788,2024-10-11,South,One year,Credit card,Fiber optic,20,71.44,1428.8,2,0,
CUST-009789,2025-01-21,Midwest,One year,Electronic check,Fiber optic,17,33.45,568.65,2,1,Price too high
CUST-009790,2025-08-07,Northeast,Two year,Mailed check,No internet,27,43.17,1165.59,0,0,
CUST-009791,2022-01-20,South,Month-to-month,Bank transfer,Fiber optic,15,61.97,929.55,0,0,
CUST-009792,2022-10-22,Midwest,One year,Electronic check,Fiber optic,35,53.53,1873.55,4,1,Price too high
CUST-009793,2022-01-22,South,Month-to-month,Bank transfer,DSL,5,65.09,325.45,3,0,
CUST-009794,2024-10-07,Northeast,Two year,Electronic check,Fiber optic,16,109.87,1757.92,3,0,
CUST-009795,2024-06-03,Northeast,Month-to-month,Credit card,Fiber optic,47,68.45,3217.15,2,0,
CUST-009796,2025-11-05,South,Two year,Electronic check,DSL,37,45.92,1699.04,2,0,
CUST-009797,2024-04-01,West,Month-to-month,Bank transfer,DSL,20,54.39,1087.8,3,1,Frequent service outages
CUST-009798,2023-01-04,West,Two year,Bank transfer,DSL,34,121.19,4120.46,3,0,
CUST-009799,2024-11-23,Northeast,One year,Mailed check,Fiber optic,16,114.48,1831.68,1,0,
CUST-009800,2025-08-30,South,Two year,Mailed check,Fiber optic,45,84.83,3817.35,1,0,
CUST-009801,2022-06-21,West,Month-to-month,Bank transfer,Fiber optic,5,42.52,212.6,0,0,
CUST-009802,2022-07-08,Midwest,One year,Credit card,DSL,11,77.34,850.74,1,1,Price too high
CUST-009803,2022-10-09,West,One year,Bank transfer,DSL,17,79.26,1347.42,2,0,
CUST-009804,2024-11-28,Northeast,Month-to-month,Bank transfer,Fiber optic,10,70.68,706.8,1,0,
CUST-009805,2023-08-07,West,Two year,Bank transfer,DSL,29,58.42,1694.18,3,0,
CUST-009806,2022-03-12,South,One year,Mailed check,Fiber optic,13,62.42,811.46,2,1,Competitor offered better deal
CUST-009807,2025-09-26,South,One year,Bank transfer,No internet,43,57.13,2456.59,2,0,
CUST-009808,2024-02-12,South,One year,Electronic check,DSL,25,48.6,1215.0,0,0,
CUST-009809,2022-11-11,West,One year,Bank transfer,Fiber optic,11,108.54,1193.94,1,0,
CUST-009810,2022-03-21,Midwest,Two year,Credit card,Fiber optic,29,92.98,2696.42,0,0,
CUST-009811,2024-04-24,Midwest,One year,Bank transfer,Fiber optic,1,64.0,64.0,0,0,
CUST-009812,2025-11-28,South,One year,Bank transfer,Fiber optic,35,78.47,2746.45,2,1,Price too high
CUST-009813,2023-02-05,West,Month-to-month,Credit card,Fiber optic,2,79.42,158.84,2,1,Competitor offered better deal
CUST-009814,2025-05-11,West,Month-to-month,Mailed check,Fiber optic,27,148.37,4005.99,3,1,Price too high
CUST-009815,2022-11-27,Northeast,One year,Bank transfer,DSL,37,92.69,3429.53,0,0,
CUST-009816,2025-06-12,Northeast,Two year,Electronic check,Fiber optic,9,91.57,824.13,1,1,Poor customer service
CUST-009817,2024-09-07,West,Month-to-month,Electronic check,Fiber optic,18,70.96,1277.28,2,0,
CUST-009818,2025-09-13,South,Month-to-month,Electronic check,Fiber optic,16,61.01,976.16,1,0,
CUST-009819,2024-03-07,South,Month-to-month,Bank transfer,Fiber optic,33,109.12,3600.96,2,1,Competitor offered better deal
CUST-009820,2024-11-18,South,Month-to-month,Bank transfer,DSL,16,86.38,1382.08,3,0,
CUST-009821,2022-10-09,Northeast,Month-to-month,Credit card,DSL,18,53.76,967.68,1,0,
CUST-009822,2023-03-01,Midwest,Month-to-month,Electronic check,Fiber optic,6,81.06,486.36,4,1,Frequent service outages
CUST-009823,2025-09-13,South,One year,Electronic check,Fiber optic,16,91.65,1466.4,1,0,
CUST-009824,2025-12-31,South,Two year,Bank transfer,No internet,31,35.85,1111.35,0,0,
CUST-009825,2024-08-11,South,Month-to-month,Electronic check,Fiber optic,3,52.19,156.57,1,0,
CUST-009826,2023-05-27,West,Two year,Bank transfer,Fiber optic,28,78.73,2204.44,1,0,
CUST-009827,2023-09-15,South,One year,Electronic check,Fiber optic,11,37.87,416.57,0,0,
CUST-009828,2025-06-25,South,Month-to-month,Electronic check,Fiber optic,13,39.84,517.92,1,0,
CUST-009829,2025-01-24,Northeast,One year,Bank transfer,DSL,48,64.29,3085.92,1,1,Moving / relocation
CUST-009830,2025-01-02,South,Month-to-month,Bank transfer,DSL,16,82.05,1312.8,3,1,Moving / relocation
CUST-009831,2024-04-24,South,One year,Electronic check,Fiber optic,5,83.27,416.35,2,1,Price too high
CUST-009832,2024-07-17,Midwest,One year,Electronic check,Fiber optic,15,116.32,1744.8,0,1,Price too high
CUST-009833,2025-02-22,South,Month-to-month,Electronic check,DSL,19,71.98,1367.62,2,1,Price too high
CUST-009834,2024-09-08,Northeast,Month-to-month,Electronic check,Fiber optic,28,62.22,1742.16,2,0,
CUST-009835,2025-06-18,West,Month-to-month,Credit card,No internet,9,46.14,415.26,2,0,
